,DrugBank ID,Name,Type,protein_id,UniProt Name,Esophagus,Brain,Uterus,Lung,Skin,Testis,Small intestine,Adrenal gland,Pancreas,Muscle,Blood,Colon,Liver,Heart,Adipose tissue,Kidney,Thyroid,Spleen,Bladder,Ovary,Prostate,Stomach,Blood vessel,Nerve,Breast,Salivary gland,Vagina
1906,DB00768,Olopatadine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,DB00792,Tripelennamine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,DB00902,Methdilazine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,DB00920,Ketotifen,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,DB00950,Fexofenadine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,DB00972,Azelastine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,DB00985,Dimenhydrinate,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,DB01071,Mequitazine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,DB01084,Emedastine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,DB01106,Levocabastine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,DB01176,Cyclizine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,DB01237,Bromodiphenhydramine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,DB01246,Alimemazine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,DB01615,Aceprometazine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,DB01619,Phenindamine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,DB01620,Pheniramine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,DB04841,Flunarizine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,DB04890,Bepotastine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,DB06691,Mepyramine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,DB06698,Betahistine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,DB06766,Alcaftadine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,DB08799,Antazoline,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,DB08800,Chloropyramine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,DB08802,Isothipendyl,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,DB08936,Chlorcyclizine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,DB00953,Rizatriptan,SmallMoleculeDrug,P28221,5-hydroxytryptamine receptor 1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,DB01616,Alverine,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A,0.0,4.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,DB08810,Cinitapride,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A,0.0,4.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,DB00385,Valrubicin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,DB00444,Teniposide,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,DB00445,Epirubicin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,DB00467,Enoxacin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,DB00487,Pefloxacin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,DB00694,Daunorubicin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,DB00773,Etoposide,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,DB00978,Lomefloxacin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,DB00997,Doxorubicin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,DB01059,Norfloxacin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,DB01165,Ofloxacin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,DB01177,Idarubicin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,DB01179,Podofilox,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,DB01208,Sparfloxacin,SmallMoleculeDrug,P11388,DNA topoisomerase 2-alpha,0.0,3.665,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0,0.0,3.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,DB01119,Diazoxide,SmallMoleculeDrug,Q14654,ATP-sensitive inward rectifier potassium channel 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263999999999999,0.0,4.2780000000000005,0.0,0.0,0.0,0.0,4.265,0.0,0.0
1953,DB06637,Dalfampridine,SmallMoleculeDrug,Q9UK17,Potassium voltage-gated channel subfamily D member 3,0.0,4.617,0.0,4.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5569999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,DB00232,Methyclothiazide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1955,DB00436,Bendroflumethiazide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1957,DB00562,Benzthiazide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1963,DB00606,Cyclothiazide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1967,DB00695,Furosemide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1968,DB00703,Methazolamide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1970,DB00774,Hydroflumethiazide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1972,DB00819,Acetazolamide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1974,DB00869,Dorzolamide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1976,DB00880,Chlorothiazide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1978,DB01021,Trichlormethiazide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1980,DB01144,Diclofenamide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1982,DB01194,Brinzolamide,SmallMoleculeDrug,P00918,Carbonic anhydrase 2,0.0,4.352,0.0,0.0,0.0,0.0,3.127,0.0,0.0,0.0,4.599,3.318,4.626,0.0,0.0,4.087,0.0,0.0,4.54,4.526,0.0,3.486,0.0,0.0,0.0,0.0,0.0
1984,DB00441,Gemcitabine,SmallMoleculeDrug,P23921,Ribonucleoside-diphosphate reductase large subunit,0.0,4.852,0.0,3.5669999999999997,3.161,4.49,0.0,0.0,0.0,0.0,3.4619999999999997,0.0,0.0,0.0,0.0,4.016,0.0,0.0,0.0,0.0,3.0810000000000004,0.0,0.0,0.0,0.0,0.0,0.0
1986,DB00631,Clofarabine,SmallMoleculeDrug,P23921,Ribonucleoside-diphosphate reductase large subunit,0.0,4.852,0.0,3.5669999999999997,3.161,4.49,0.0,0.0,0.0,0.0,3.4619999999999997,0.0,0.0,0.0,0.0,4.016,0.0,0.0,0.0,0.0,3.0810000000000004,0.0,0.0,0.0,0.0,0.0,0.0
1987,DB01005,Hydroxyurea,SmallMoleculeDrug,P23921,Ribonucleoside-diphosphate reductase large subunit,0.0,4.852,0.0,3.5669999999999997,3.161,4.49,0.0,0.0,0.0,0.0,3.4619999999999997,0.0,0.0,0.0,0.0,4.016,0.0,0.0,0.0,0.0,3.0810000000000004,0.0,0.0,0.0,0.0,0.0,0.0
1988,DB01073,Fludarabine,SmallMoleculeDrug,P23921,Ribonucleoside-diphosphate reductase large subunit,0.0,4.852,0.0,3.5669999999999997,3.161,4.49,0.0,0.0,0.0,0.0,3.4619999999999997,0.0,0.0,0.0,0.0,4.016,0.0,0.0,0.0,0.0,3.0810000000000004,0.0,0.0,0.0,0.0,0.0,0.0
1989,DB00900,Didanosine,SmallMoleculeDrug,P00491,Purine nucleoside phosphorylase,0.0,3.4339999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.715,0.0,4.584,0.0,0.0,0.0,0.0,0.0,0.0,4.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,DB01121,Phenacemide,SmallMoleculeDrug,P35498,Sodium channel protein type 1 subunit alpha,0.0,4.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,DB01438,Phenazopyridine,SmallMoleculeDrug,P35498,Sodium channel protein type 1 subunit alpha,0.0,4.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,DB00296,Ropivacaine,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,DB00645,Dyclonine,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,DB00807,Proparacaine,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,DB00892,Oxybuprocaine,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,DB00961,Mepivacaine,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,DB01002,Levobupivacaine,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,DB01086,Benzocaine,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,DB06218,Lacosamide,SmallMoleculeDrug,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,DB06201,Rufinamide,SmallMoleculeDrug,Q15858,Sodium channel protein type 9 subunit alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2410000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,DB00995,Auranofin,SmallMoleculeDrug,O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,0.0,4.388999999999999,3.362,4.581,3.3360000000000003,4.619,0.0,0.0,0.0,0.0,3.065,0.0,4.562,4.563,0.0,0.0,0.0,3.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,DB00535,Cefdinir,SmallMoleculeDrug,P05164,Myeloperoxidase,0.0,4.1339999999999995,0.0,3.075,0.0,0.0,0.0,0.0,0.0,0.0,4.988,3.247,4.621,3.0789999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,DB00353,Methylergometrine,SmallMoleculeDrug,P21728,D(1A) dopamine receptor,0.0,4.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,DB00757,Dolasetron,SmallMoleculeDrug,P46098,5-hydroxytryptamine receptor 3A,0.0,4.465,0.0,4.229,0.0,0.0,4.296,0.0,0.0,0.0,4.3260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,DB00304,Desogestrel,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2012,DB00648,Mitotane,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2015,DB00957,Norgestimate,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2018,DB01196,Estramustine,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2021,DB01357,Mestranol,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2022,DB01406,Danazol,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2026,DB01431,Allylestrenol,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2028,DB02187,Equilin,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2029,DB04575,Quinestrol,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2030,DB04938,Ospemifene,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
2031,DB06710,Methyltestosterone,SmallMoleculeDrug,P03372,Estrogen receptor,0.0,0.0,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378,0.0,0.0,0.0,0.0,0.0,0.0,3.315,3.18,0.0,0.0,0.0,4.8,0.0,3.5589999999999997
